,latitude,longitude
1152,37.47401,127.10424
1153,37.47415,127.10765
1154,37.47416,127.10927
1155,37.47432,127.11174
1156,37.47451,127.13872
1157,37.47431,127.14243
1158,37.47598,126.81654
1159,37.47594,126.84159
1160,37.47562,126.84266
1161,37.47591,126.88956
1162,37.47576,126.89295
1163,37.47565,126.89579
1164,37.47566,126.89673
1165,37.4755,126.89724
1166,37.47569,126.89989
1167,37.47579,126.90081
1168,37.47524,126.90241
1169,37.47538,126.9046
1170,37.4757,126.91334
1171,37.4758,126.91474
1172,37.4753,126.91572
1173,37.47527,126.91666
1174,37.47555,126.91736
1175,37.47556,126.91836
1176,37.47571,126.91955
1177,37.47552,126.92075
1178,37.47509,126.92166
1179,37.47567,126.92246
1180,37.47533,126.92349
1181,37.47571,126.92412
1182,37.47568,126.92548
1183,37.4755,126.92924
1184,37.47568,126.93042
1185,37.47583,126.9312
1186,37.47521,126.93493
1187,37.47537,126.93514
1188,37.4759,126.93607
1189,37.47565,126.9376
1190,37.47576,126.93863
1191,37.4756,126.93945
1192,37.47589,126.94069
1193,37.47594,126.94188
1194,37.4757,126.94239
1195,37.47512,126.94315
1196,37.47549,126.95168
1197,37.4757,126.95267
1198,37.47546,126.95363
1199,37.47555,126.95494
1200,37.47551,126.95511
1201,37.47545,126.95663
1202,37.47587,126.95762
1203,37.47551,126.95845
1204,37.47588,126.95905
1205,37.47539,126.96066
1206,37.47545,126.96132
1207,37.47561,126.96265
1208,37.47525,126.96398
1209,37.47516,126.96417
1210,37.47553,126.96561
1211,37.4751,126.96686
1212,37.47541,126.97082
1213,37.47544,126.97162
1214,37.47543,126.97248
1215,37.47557,126.97356
1216,37.47534,126.97453
1217,37.47526,126.97526
1218,37.47525,126.97645
1219,37.47587,126.9774
1220,37.47542,126.97833
1221,37.47572,126.97973
1222,37.47538,126.98038
1223,37.47548,126.98159
1224,37.47549,126.98252
1225,37.47544,126.98849
1226,37.47579,126.98995
1227,37.4751,126.99128
1228,37.47556,126.99339
1229,37.475,126.99448
1230,37.4751,126.99958
1231,37.47527,127.03514
1232,37.47541,127.0395
1233,37.47568,127.04146
1234,37.47553,127.04224
1235,37.47553,127.04307
1236,37.47549,127.04625
1237,37.47536,127.04771
1238,37.47558,127.04836
1239,37.47578,127.04902
1240,37.47576,127.0505
1241,37.47523,127.05106
1242,37.47524,127.0527
1243,37.47537,127.05371
1244,37.47546,127.05773
1245,37.47515,127.05849
1246,37.4754,127.10459
1247,37.47576,127.11071
1248,37.47514,127.11117
1249,37.4755,127.14112
1250,37.4755,127.14214
1251,37.47634,126.84198
1252,37.47628,126.87794
1253,37.47619,126.87803
1254,37.47694,126.88044
1255,37.47698,126.88483
1256,37.47657,126.89051
1257,37.47659,126.8925
1258,37.4764,126.89305
1259,37.47667,126.89461
1260,37.47655,126.89642
1261,37.47659,126.89781
1262,37.47688,126.89962
1263,37.47679,126.90096
1264,37.47655,126.9015
1265,37.47649,126.9028
1266,37.47624,126.9036
1267,37.47683,126.90435
1268,37.47669,126.90569
1269,37.47619,126.90775
1270,37.47686,126.90895
1271,37.47676,126.91352
1272,37.47636,126.91465
1273,37.47636,126.91573
1274,37.47649,126.91688
1275,37.47627,126.91764
1276,37.47611,126.91877
1277,37.47627,126.91938
1278,37.47641,126.92099
1279,37.47645,126.92136
1280,37.47609,126.92284
1281,37.47657,126.92356
1282,37.47634,126.92408
1283,37.47638,126.92557
1284,37.47634,126.9279
1285,37.47641,126.92893
1286,37.4761,126.92932
1287,37.47633,126.93018
1288,37.47624,126.93143
1289,37.47631,126.93248
1290,37.47656,126.93363
1291,37.47632,126.93465
1292,37.47688,126.9356
1293,37.47639,126.93633
1294,37.47644,126.93765
1295,37.4764,126.9389
1296,37.47651,126.93967
1297,37.4766,126.94098
1298,37.47617,126.94135
1299,37.47678,126.94385
1300,37.4769,126.94409
1301,37.4768,126.94547
1302,37.47661,126.94688
1303,37.4766,126.94705
1304,37.47695,126.94938
1305,37.47651,126.95092
1306,37.47685,126.95151
1307,37.47652,126.95352
1308,37.47686,126.95418
1309,37.47653,126.95556
1310,37.47627,126.95635
1311,37.47633,126.95771
1312,37.47668,126.95885
1313,37.47609,126.95913
1314,37.47642,126.96174
1315,37.47652,126.9626
1316,37.47665,126.96332
1317,37.47607,126.96428
1318,37.47637,126.96588
1319,37.47674,126.96639
1320,37.47633,126.96753
1321,37.47631,126.96939
1322,37.47649,126.97013
1323,37.47626,126.97112
1324,37.4764,126.97253
1325,37.47627,126.97398
1326,37.47621,126.97452
1327,37.47649,126.97763
1328,37.47671,126.98056
1329,37.47624,126.98108
1330,37.4766,126.98268
1331,37.47698,126.98383
1332,37.47683,126.98477
1333,37.4768,126.98556
1334,37.47632,126.98762
1335,37.47652,126.9884
1336,37.47624,126.98942
1337,37.47611,126.99019
1338,37.47628,126.99355
1339,37.47684,127.00078
1340,37.47635,127.00262
1341,37.47612,127.00482
1342,37.4767,127.0059
1343,37.47696,127.01327
1344,37.4769,127.02888
1345,37.47612,127.03491
1346,37.47615,127.0371
1347,37.47696,127.03802
1348,37.47659,127.04055
1349,37.47626,127.04283
1350,37.47655,127.04358
1351,37.47614,127.04496
1352,37.47695,127.0454
1353,37.47636,127.04668
1354,37.47667,127.04729
1355,37.47637,127.04849
1356,37.47629,127.04935
1357,37.47683,127.05064
1358,37.47677,127.05135
1359,37.47676,127.05238
1360,37.47649,127.05376
1361,37.47665,127.05836
1362,37.47635,127.11034
1363,37.4761,127.13751
1364,37.47749,126.84083
1365,37.47703,126.8804
1366,37.47778,126.88782
1367,37.47778,126.88808
1368,37.47777,126.89194
1369,37.47789,126.89237
1370,37.47741,126.89351
1371,37.47797,126.89499
1372,37.4777,126.89542
1373,37.47701,126.89773
1374,37.47775,126.90168
1375,37.47762,126.90278
1376,37.47793,126.90442
1377,37.47721,126.90582
1378,37.47798,126.90693
1379,37.47731,126.90744
1380,37.47741,126.90879
1381,37.47749,126.90947
1382,37.47736,126.91182
1383,37.47736,126.91207
1384,37.47759,126.91346
1385,37.47716,126.91446
1386,37.47771,126.91663
1387,37.4774,126.9174
1388,37.47769,126.91864
1389,37.47778,126.91948
1390,37.47746,126.92095
1391,37.47733,126.92123
1392,37.47755,126.92244
1393,37.4772,126.92335
1394,37.47752,126.92665
1395,37.47795,126.92733
1396,37.47754,126.92866
1397,37.47787,126.92951
1398,37.47776,126.93032
1399,37.47738,126.93119
1400,37.4775,126.93282
1401,37.477,126.93382
1402,37.47794,126.93541
1403,37.47782,126.93675
1404,37.47725,126.93741
1405,37.4773,126.93882
1406,37.47767,126.9399
1407,37.47751,126.94034
1408,37.47708,126.9414
1409,37.47778,126.94477
1410,37.47774,126.94564
1411,37.47769,126.94752
1412,37.4776,126.94843
1413,37.47756,126.94927
1414,37.47771,126.9513
1415,37.47767,126.95351
1416,37.47776,126.95555
1417,37.47736,126.95726
1418,37.47727,126.95913
1419,37.47711,126.96061
1420,37.47702,126.96186
1421,37.47703,126.96202
1422,37.47736,126.96358
1423,37.47767,126.9642
1424,37.47753,126.96554
1425,37.4775,126.96612
1426,37.47784,126.96941
1427,37.47735,126.97034
1428,37.47706,126.97157
1429,37.47738,126.97268
1430,37.47717,126.97471
1431,37.47774,126.97579
1432,37.47757,126.97614
1433,37.4778,126.97761
1434,37.47779,126.97826
1435,37.47779,126.97955
1436,37.47732,126.98006
1437,37.47727,126.98178
1438,37.47755,126.98246
1439,37.47772,126.9838
1440,37.47759,126.98449
1441,37.4774,126.98515
1442,37.47725,126.98654
1443,37.47743,126.9886
1444,37.47738,126.98954
1445,37.47753,126.9907
1446,37.47712,126.99142
1447,37.4774,126.99363
1448,37.47796,126.99438
1449,37.47761,126.99938
1450,37.47796,127.03432
1451,37.47766,127.03542
1452,37.47728,127.03649
1453,37.47763,127.03979
1454,37.47786,127.04185
1455,37.47706,127.04286
1456,37.47773,127.04527
1457,37.47755,127.04653
1458,37.47766,127.04714
1459,37.4772,127.04874
1460,37.47767,127.04931
1461,37.47732,127.05072
1462,37.47766,127.05225
1463,37.47778,127.05302
1464,37.47753,127.05517
1465,37.47776,127.05782
1466,37.47745,127.05849
1467,37.47752,127.06571
1468,37.47736,127.11486
1469,37.47757,127.1218
1470,37.47715,127.12757
1471,37.47734,127.1371
1472,37.47735,127.13912
1473,37.47756,127.14098
1474,37.47726,127.14152
1475,37.4775,127.14281
1476,37.47753,127.14546
1477,37.47771,127.14661
1478,37.47738,127.14706
1479,37.47894,126.83013
1480,37.47894,126.83111
1481,37.47873,126.87724
1482,37.47808,126.88788
1483,37.478,126.88822
1484,37.47805,126.89058
1485,37.4783,126.8926
1486,37.47805,126.89509
1487,37.47872,126.89629
1488,37.47869,126.89921
1489,37.47828,126.90185
1490,37.47839,126.90252
1491,37.47823,126.90342
1492,37.47849,126.90446
1493,37.47888,126.90514
1494,37.47823,126.90674
1495,37.47852,126.90791
1496,37.47868,126.90823
1497,37.47817,126.9133
1498,37.47843,126.9143
1499,37.4782,126.91524
1500,37.47837,126.91621
1501,37.47834,126.91881
1502,37.47801,126.91931
1503,37.47824,126.92025
1504,37.47805,126.92117
1505,37.47879,126.92541
1506,37.47868,126.92679
1507,37.47856,126.9273
1508,37.47834,126.92853
1509,37.47854,126.92939
1510,37.47883,126.93078
1511,37.47858,126.93134
1512,37.47833,126.93214
1513,37.47876,126.93358
1514,37.47887,126.93467
1515,37.47831,126.9353
1516,37.47828,126.93658
1517,37.47892,126.93712
1518,37.47828,126.93864
1519,37.47839,126.93946
1520,37.47829,126.94065
1521,37.47862,126.94127
1522,37.47893,126.9444
1523,37.47875,126.94647
1524,37.47888,126.9473
1525,37.47841,126.94946
1526,37.4782,126.95267
1527,37.47811,126.95347
1528,37.47842,126.95438
1529,37.47859,126.95557
1530,37.47842,126.95664
1531,37.47841,126.9573
1532,37.47817,126.95855
1533,37.47887,126.96106
1534,37.47848,126.96226
1535,37.47856,126.96352
1536,37.47868,126.96427
1537,37.47828,126.96539
1538,37.47816,126.97037
1539,37.47847,126.97153
1540,37.47816,126.97246
1541,37.47876,126.97361
1542,37.4788,126.97557
1543,37.47825,126.97662
1544,37.47837,126.97729
1545,37.47883,126.97902
1546,37.47832,126.98037
1547,37.47839,126.98189
1548,37.47829,126.98261
1549,37.47819,126.98343
1550,37.47842,126.98459
1551,37.47863,126.98558
1552,37.47885,126.98627
1553,37.47854,126.98758
1554,37.4785,126.98819
1555,37.47827,126.9896
1556,37.47829,126.99049
1557,37.47876,126.99146
1558,37.4782,126.99234
1559,37.47854,126.9932
1560,37.47855,126.99406
1561,37.4783,126.99889
1562,37.47879,126.99943
1563,37.47837,127.00118
1564,37.4784,127.0027
1565,37.47894,127.00384
1566,37.47856,127.00414
1567,37.47862,127.02931
1568,37.47852,127.03505
1569,37.4782,127.04465
1570,37.47859,127.04502
1571,37.47856,127.04654
1572,37.47843,127.04738
1573,37.47853,127.04812
1574,37.47869,127.04933
1575,37.47821,127.05071
1576,37.47848,127.05132
1577,37.47855,127.05218
1578,37.47894,127.05558
1579,37.4782,127.06021
1580,37.47854,127.1142
1581,37.4789,127.1209
1582,37.47883,127.12146
1583,37.47863,127.12357
1584,37.47874,127.1256
1585,37.47899,127.12979
1586,37.47863,127.13287
1587,37.47846,127.13914
1588,37.47828,127.14175
1589,37.47847,127.14204
1590,37.47834,127.1441
1591,37.47825,127.1458
1592,37.47977,126.8313
1593,37.47976,126.85056
1594,37.47936,126.87919
1595,37.47989,126.88173
1596,37.47917,126.88593
1597,37.47959,126.88994
1598,37.47969,126.89097
1599,37.47987,126.89135
1600,37.47971,126.89244
1601,37.47934,126.8935
1602,37.47977,126.89427
1603,37.4796,126.89629
1604,37.47933,126.89802
1605,37.47992,126.90023
1606,37.47973,126.90234
1607,37.4792,126.90454
1608,37.47941,126.90566
1609,37.47948,126.90661
1610,37.47969,126.90706
1611,37.47986,126.90824
1612,37.47999,126.91141
1613,37.47945,126.91296
1614,37.47959,126.91318
1615,37.47967,126.91427
1616,37.47978,126.91556
1617,37.47946,126.9248
1618,37.47959,126.92559
1619,37.4793,126.92656
1620,37.47927,126.92734
1621,37.47937,126.92811
1622,37.47918,126.92949
1623,37.47986,126.93027
1624,37.47927,126.93238
1625,37.47923,126.93326
1626,37.47969,126.93491
1627,37.47987,126.93506
1628,37.47983,126.93637
1629,37.47965,126.93737
1630,37.47908,126.93887
1631,37.47954,126.93942
1632,37.47933,126.94066
1633,37.47982,126.9412
1634,37.47963,126.94233
1635,37.47998,126.94386
1636,37.47904,126.9444
1637,37.47957,126.94589
1638,37.47959,126.94606
1639,37.47977,126.94737
1640,37.47963,126.94855
1641,37.47953,126.94956
1642,37.47984,126.95238
1643,37.4793,126.95365
1644,37.47972,126.95447
1645,37.47954,126.9578
1646,37.47986,126.95852
1647,37.47984,126.95961
1648,37.47973,126.96067
1649,37.47917,126.96186
1650,37.47967,126.96266
1651,37.47961,126.96331
1652,37.47974,126.96939
1653,37.4799,126.97026
1654,37.47911,126.97256
1655,37.47981,126.97382
1656,37.47915,126.9749
1657,37.47956,126.9773
1658,37.47932,126.97804
1659,37.4795,126.97941
1660,37.47934,126.98362
1661,37.4798,126.98548
1662,37.47917,126.98647
1663,37.47939,126.98762
1664,37.47925,126.98947
1665,37.4792,126.99193
1666,37.47968,126.99245
1667,37.47915,126.99314
1668,37.47923,126.9955
1669,37.47996,126.99944
1670,37.47969,127.00032
1671,37.47978,127.00179
1672,37.47903,127.00249
1673,37.47936,127.00358
1674,37.47988,127.00586
1675,37.47912,127.00849
1676,37.47946,127.00944
1677,37.47906,127.02724
1678,37.47919,127.03925
1679,37.47983,127.04016
1680,37.47975,127.04168
1681,37.47937,127.0429
1682,37.47921,127.04376
1683,37.4795,127.04493
1684,37.47902,127.04519
1685,37.4797,127.04654
1686,37.47938,127.04707
1687,37.47925,127.04825
1688,37.47966,127.04962
1689,37.47957,127.05059
1690,37.47951,127.05136
1691,37.47916,127.05235
1692,37.47954,127.07971
1693,37.47989,127.08106
1694,37.4799,127.13425
1695,37.47972,127.13527
1696,37.47973,127.13649
1697,37.4799,127.13895
1698,37.47999,127.14168
1699,37.47916,127.14742
1700,37.4801,126.83692
1701,37.48024,126.83976
1702,37.48031,126.87992
1703,37.4803,126.88018
1704,37.48012,126.8816
1705,37.48037,126.88343
1706,37.48055,126.88857
1707,37.4804,126.88966
1708,37.48048,126.89026
1709,37.48092,126.89124
1710,37.48042,126.89252
1711,37.48023,126.89327
1712,37.48063,126.89686
1713,37.48043,126.89725
1714,37.48015,126.89867
1715,37.48014,126.90145
1716,37.48053,126.90366
1717,37.48089,126.90487
1718,37.48098,126.90594
1719,37.48095,126.90609
1720,37.48006,126.90821
1721,37.48027,126.90993
1722,37.48073,126.91015
1723,37.48013,126.91138
1724,37.48071,126.91261
1725,37.48053,126.91424
1726,37.48022,126.91583
1727,37.48098,126.91649
1728,37.48006,126.91888
1729,37.48098,126.91996
1730,37.48033,126.92292
1731,37.4804,126.92353
1732,37.48063,126.92423
1733,37.48093,126.92584
1734,37.48036,126.9266
1735,37.48015,126.92755
1736,37.48048,126.92874
1737,37.4808,126.92985
1738,37.48057,126.93047
1739,37.4802,126.93229
1740,37.48067,126.93379
1741,37.48075,126.93566
1742,37.48048,126.93686
1743,37.48078,126.93931
1744,37.48066,126.94053
1745,37.48021,126.94265
1746,37.48065,126.94357
1747,37.48042,126.94456
1748,37.48067,126.94755
1749,37.4807,126.94913
1750,37.48085,126.95045
1751,37.48073,126.95173
1752,37.48043,126.95233
1753,37.48038,126.95326
1754,37.48004,126.95422
1755,37.48052,126.95587
1756,37.48043,126.95676
1757,37.48048,126.9573
1758,37.48053,126.95936
1759,37.48049,126.96061
1760,37.48009,126.9635
1761,37.48026,126.96497
1762,37.48019,126.96992
1763,37.48055,126.97343
1764,37.48,126.97402
1765,37.48034,126.97562
1766,37.48019,126.97662
1767,37.48065,126.97811
1768,37.48038,126.98
1769,37.48056,126.98054
1770,37.48057,126.98263
1771,37.48073,126.98336
1772,37.48047,126.98489
1773,37.48036,126.98631
1774,37.48066,126.98763
1775,37.48025,126.98826
1776,37.48068,126.98925
1777,37.48061,126.99177
1778,37.4801,126.99247
1779,37.48045,126.99539
1780,37.48085,127.00033
1781,37.48056,127.00203
1782,37.48049,127.00774
1783,37.48043,127.0095
1784,37.48041,127.01057
1785,37.48075,127.01155
1786,37.48084,127.01369
1787,37.48065,127.0409
1788,37.48066,127.04237
1789,37.48007,127.04563
1790,37.48062,127.04666
1791,37.48045,127.0473
1792,37.48069,127.04856
1793,37.48033,127.05047
1794,37.48044,127.05254
1795,37.48073,127.05303
1796,37.48031,127.06329
1797,37.48091,127.07658
1798,37.48063,127.07841
1799,37.48081,127.08098
1800,37.48005,127.08388
1801,37.48092,127.08831
1802,37.48027,127.09163
1803,37.48043,127.09492
1804,37.48041,127.10302
1805,37.48043,127.1226
1806,37.48036,127.12577
1807,37.48046,127.12675
1808,37.4809,127.12838
1809,37.48093,127.13302
1810,37.48046,127.13784
1811,37.48079,127.1431
1812,37.48186,126.83699
1813,37.48181,126.83813
1814,37.48178,126.83949
1815,37.48167,126.84039
1816,37.48187,126.84165
1817,37.48161,126.84205
1818,37.48181,126.84638
1819,37.48195,126.84963
1820,37.48198,126.85052
1821,37.48192,126.85112
1822,37.48175,126.88313
1823,37.48115,126.88543
1824,37.48166,126.88824
1825,37.48171,126.88939
1826,37.48188,126.8909
1827,37.48172,126.8914
1828,37.48177,126.89232
1829,37.48154,126.89755
1830,37.48143,126.89848
1831,37.48153,126.89936
1832,37.48148,126.90143
1833,37.48157,126.90252
1834,37.4817,126.90333
1835,37.48102,126.90498
1836,37.48106,126.90575
1837,37.48172,126.90748
1838,37.4817,126.91018
1839,37.48164,126.91235
1840,37.48188,126.91449
1841,37.48127,126.91525
1842,37.48187,126.91853
1843,37.48176,126.91945
1844,37.48109,126.9205
1845,37.48142,126.92283
1846,37.48148,126.92364
1847,37.48177,126.9246
1848,37.48178,126.92539
1849,37.48151,126.92755
1850,37.48166,126.92871
1851,37.48163,126.92955
1852,37.48128,126.93019
1853,37.48148,126.93141
1854,37.48137,126.93359
1855,37.48148,126.93462
1856,37.48153,126.93501
1857,37.48147,126.93667
1858,37.48178,126.93847
